id,[Random] First Name,[Random] Last Name,Lead Source,Created Date,Created Month,Became an MQL Date,MQL Month,Opportunity Created Date,Opportunity Month,Closed Date,Closed Month,Account ID,Account Domain,Account Name,Account Country,Account Continent,Opportunity ID,Product,Stage Status,New business booking $,MQL month / year,MQL to OPP date diff,OPP month / year,OPP to CW date diff,Closed month / year
5178,Robert,Gallegos,Signup,12/04/2023,01/04/2023,04/07/2023,07/01/2023,,,,,9700000000000000000,company3060849179.com,Company3060849179,US,North America,,,,0,07/01/2023,,,,
5189,Ellen,Cardenas,Request Demo,08/10/2023,01/10/2023,11/10/2023,10/01/2023,,,,,12900000000000000000,company8430694864.com,Company8430694864,Oman,Asia,,,,0,10/01/2023,,,,
5194,Lindsay,White,Signup,01/02/2023,01/02/2023,10/02/2023,02/01/2023,2/14/23,02/01/2023,2/19/23,02/01/2023,5030000000000000000,company1838425396.com,Company1838425396,Haiti,North America,opp4358788175,Free,Discovery,0,02/01/2023,0,02/01/2023,0,02/01/2023
5197,Jacob,Thomas,Gated Content,10/05/2023,01/05/2023,15/05/2023,05/01/2023,,,,,16400000000000000000,company1396922218.com,Company1396922218,Switzerland,Europe,,,,0,05/01/2023,,,,
5209,Pamela,Yang,Request Demo,06/02/2023,01/02/2023,08/02/2023,02/01/2023,,,,,2730000000000000000,company3643100414.com,Company3643100414,Dominican Republic,North America,,,,0,02/01/2023,,,,
5211,Rachel,Martin,Signup,18/01/2023,01/01/2023,22/01/2023,01/01/2023,,,,,14900000000000000000,company670930188.com,Company670930188,Belize,North America,,,,0,01/01/2023,,,,
5212,Ashley,Hoffman,Events,27/03/2023,01/03/2023,07/04/2023,04/01/2023,05/01/2023,05/01/2023,05/02/2023,05/01/2023,15600000000000000000,company1120792409.com,Company1120792409,CZ,Europe,opp2229308222,Professional Monthly,Closed Lost,100,04/01/2023,1,05/01/2023,0,05/01/2023
5213,Maxwell,Johnson,Signup,25/06/2023,01/06/2023,12/08/2023,08/01/2023,,,,,1450000000000000000,company3305091703.com,Company3305091703,Romania,Europe,,,,0,08/01/2023,,,,
5214,Tyler,Crane,Signup,16/06/2023,01/06/2023,21/06/2023,06/01/2023,,,,,5040000000000000000,company2246059777.com,Company2246059777,Costa Rica,North America,,,,0,06/01/2023,,,,
5217,Karen,Peters,Signup,27/01/2023,01/01/2023,01/02/2023,02/01/2023,,,,,5720000000000000000,company6336840666.com,Company6336840666,Haiti,North America,,,,0,02/01/2023,,,,
5220,Kimberly,Esparza,Signup,20/01/2023,01/01/2023,21/01/2023,01/01/2023,,,,,16500000000000000000,company3028684611.com,Company3028684611,Denmark,Europe,,,,0,01/01/2023,,,,
5225,Kevin,Jones,Request Demo,24/05/2023,01/05/2023,28/05/2023,05/01/2023,,,,,4400000000000000000,company4491430366.com,Company4491430366,Benin,Africa,,,,0,05/01/2023,,,,
5226,Rebecca,Edwards,Signup,19/01/2023,01/01/2023,24/01/2023,01/01/2023,02/04/2023,02/01/2023,,,2350000000000000000,company7688239658.com,Company7688239658,Dominica,North America,opp2379279274,Professional Monthly,Closed Lost,100,01/01/2023,1,02/01/2023,,
5227,Patrick,Guzman,Request Demo,07/07/2023,01/07/2023,08/09/2023,09/01/2023,,,,,14100000000000000000,company2121574659.com,Company2121574659,Trinidad and Tobago,North America,,,,0,09/01/2023,,,,
5231,Laura,Scott,Request Demo,08/08/2023,01/08/2023,12/08/2023,08/01/2023,8/15/23,08/01/2023,,,6140000000000000000,company6360319384.com,Company6360319384,Estonia,Europe,opp2413726913,Free,Legal,0,08/01/2023,0,08/01/2023,,
5235,Erica,Johnson,3rd Party Data,08/07/2023,01/07/2023,15/08/2023,08/01/2023,,,,,13600000000000000000,company9771449703.com,Company9771449703,Mexico,North America,,,,0,08/01/2023,,,,
5239,Patricia,Morrison,Signup,21/02/2023,01/02/2023,25/02/2023,02/01/2023,,,,,17000000000000000000,company4027589665.com,Company4027589665,Dominica,North America,,,,0,02/01/2023,,,,
5241,Evan,Williams,Signup,22/02/2023,01/02/2023,25/02/2023,02/01/2023,,,,,1130000000000000000,company8048219550.com,Company8048219550,Serbia,Europe,,,,0,02/01/2023,,,,
5248,Blake,Lynch,3rd Party Data,28/09/2023,01/09/2023,10/10/2023,10/01/2023,10/12/2023,10/01/2023,,,3160000000000000000,company5330246584.com,Company5330246584,United Kingdom,Europe,opp9417613190,Free,Legal,0,10/01/2023,0,10/01/2023,,
5249,Tara,Jackson,Signup,20/06/2023,01/06/2023,22/06/2023,06/01/2023,12/06/2023,12/01/2023,,,4850000000000000000,company4541400255.com,Company4541400255,Croatia,Europe,opp9055035112,Free,Negotiation,0,06/01/2023,6,12/01/2023,,
5250,Sarah,Perez,Signup,21/05/2023,01/05/2023,22/05/2023,05/01/2023,,,,,105000000000000000,company9155116257.com,Company9155116257,Malta,Europe,,,,0,05/01/2023,,,,
5251,Lydia,Harris,Request Demo,19/04/2023,01/04/2023,11/08/2023,08/01/2023,,,,,11400000000000000000,company9676029787.com,Company9676029787,Nauru,Oceania,,,,0,08/01/2023,,,,
5252,Dustin,Flowers,3rd Party Data,15/02/2023,01/02/2023,24/02/2023,02/01/2023,,,,,16600000000000000000,company5701830713.com,Company5701830713,Angola,Africa,,,,0,02/01/2023,,,,
5254,Mark,Wilkinson,Signup,24/08/2023,01/08/2023,15/09/2023,09/01/2023,9/22/23,09/01/2023,,,9010000000000000000,company6805849254.com,Company6805849254,Ukraine,Europe,opp1018479812,Free,Legal,0,09/01/2023,0,09/01/2023,,
5257,Robert,Stewart,Request Demo,31/03/2023,01/03/2023,02/04/2023,04/01/2023,,,,,12000000000000000000,company9117301098.com,Company9117301098,Chad,Africa,,,,0,04/01/2023,,,,
5258,Raymond,Long,Signup,28/01/2023,01/01/2023,29/01/2023,01/01/2023,,,,,7550000000000000000,company4824214726.com,Company4824214726,Nigeria,Africa,,,,0,01/01/2023,,,,
5260,James,Andrews,Request Demo,10/02/2023,01/02/2023,21/05/2023,05/01/2023,5/27/23,05/01/2023,06/01/2023,06/01/2023,17300000000000000000,company3761730466.com,Company3761730466,Poland,Europe,opp2430244923,Free,Closed Won,0,05/01/2023,0,05/01/2023,1,06/01/2023
5262,Dustin,Melendez,Signup,06/01/2023,01/01/2023,26/02/2023,02/01/2023,,,,,7810000000000000000,company1183956181.com,Company1183956181,Croatia,Europe,,,,0,02/01/2023,,,,
5263,Julie,Jenkins,Signup,27/12/2023,01/12/2023,30/12/2023,12/01/2023,,,,,11400000000000000000,company9176321254.com,Company9176321254,Bhutan,Asia,,,,0,12/01/2023,,,,
5270,Thomas,Johnson,Signup,11/08/2023,01/08/2023,12/08/2023,08/01/2023,8/19/23,08/01/2023,,,11900000000000000000,company676367257.com,Company676367257,Malta,Europe,opp1808730382,Professional Monthly,Negotiation,100,08/01/2023,0,08/01/2023,,
5271,Justin,Hall,Request Demo,19/02/2023,01/02/2023,12/04/2023,04/01/2023,,,,,9530000000000000000,company8054002542.com,Company8054002542,Malta,Europe,,,,0,04/01/2023,,,,
5273,Brandon,Jenkins,Signup,20/12/2023,01/12/2023,21/12/2023,12/01/2023,03/04/2024,03/01/2024,03/01/2024,03/01/2024,11900000000000000000,company2632005999.com,Company2632005999,Georgia,Europe,opp5145132057,Free,Closed Won,0,12/01/2023,3,03/01/2024,0,03/01/2024
5274,Anne,Morgan,Signup,10/02/2023,01/02/2023,12/02/2023,02/01/2023,2/26/23,02/01/2023,03/03/2023,03/01/2023,9920000000000000000,company74829281.com,Company74829281,Nicaragua,North America,opp9938183069,Professional Monthly,Disqualified,100,02/01/2023,0,02/01/2023,1,03/01/2023
5275,Kathryn,Khan,Signup,02/07/2023,01/07/2023,05/07/2023,07/01/2023,,,,,9580000000000000000,company8617420674.com,Company8617420674,Palau,Oceania,,,,0,07/01/2023,,,,
5276,Andrea,Mccormick,Signup,24/06/2023,01/06/2023,28/06/2023,06/01/2023,,,,,17000000000000000000,company9729646505.com,Company9729646505,Romania,Europe,,,,0,06/01/2023,,,,
5277,Johnathan,Andersen,Request Demo,12/04/2023,01/04/2023,24/06/2023,06/01/2023,07/01/2023,07/01/2023,08/01/2023,08/01/2023,7260000000000000000,company8860499615.com,Company8860499615,Uruguay,South America,opp302199688,Free,Closed Won,0,06/01/2023,1,07/01/2023,1,08/01/2023
5278,Jimmy,Salazar,Signup,29/06/2023,01/06/2023,01/07/2023,07/01/2023,07/11/2023,07/01/2023,07/01/2023,07/01/2023,2790000000000000000,company2244616743.com,Company2244616743,Ecuador,South America,opp6166895104,Free,Closed Won,0,07/01/2023,0,07/01/2023,0,07/01/2023
5279,Heidi,Johnson,Request Demo,25/05/2023,01/05/2023,05/09/2023,09/01/2023,09/06/2023,09/01/2023,,,11400000000000000000,company9142973251.com,Company9142973251,Norway,Europe,opp2873991337,Free,Legal,0,09/01/2023,0,09/01/2023,,
5285,Angela,Richard,Request Demo,05/05/2023,01/05/2023,06/05/2023,05/01/2023,,,,,13400000000000000000,company8180961903.com,Company8180961903,Belize,North America,,,,0,05/01/2023,,,,
5289,Jason,Castaneda,Request Demo,31/08/2023,01/08/2023,05/12/2023,12/01/2023,,,,,16000000000000000000,company7864158247.com,Company7864158247,Barbados,North America,,,,0,12/01/2023,,,,
5297,Jennifer,Martinez,Signup,06/01/2023,01/01/2023,26/04/2023,04/01/2023,,,,,13000000000000000000,company8335920714.com,Company8335920714,Iceland,Europe,,,,0,04/01/2023,,,,
5302,Jessica,Jones,Signup,25/11/2023,01/11/2023,10/12/2023,12/01/2023,,,,,176000000000000000,company8857120173.com,Company8857120173,Romania,Europe,,,,0,12/01/2023,,,,
5304,Dana,Alexander,Request Demo,09/10/2023,01/10/2023,27/10/2023,10/01/2023,11/12/2023,11/01/2023,,,5340000000000000000,company1318670950.com,Company1318670950,Liberia,Africa,opp8906856795,Free,Discovery,0,10/01/2023,1,11/01/2023,,
5305,Julia,Shaw,Signup,22/06/2023,01/06/2023,26/06/2023,06/01/2023,6/30/23,06/01/2023,,,9490000000000000000,company9848325817.com,Company9848325817,Kuwait,Asia,opp4954459490,Free,Discovery,0,06/01/2023,0,06/01/2023,,
5309,Misty,Payne,Request Demo,06/01/2023,01/01/2023,10/01/2023,01/01/2023,1/13/23,01/01/2023,01/01/2023,01/01/2023,3950000000000000000,company7572615136.com,Company7572615136,Austria,Europe,opp1201458285,Free,Closed Won,0,01/01/2023,0,01/01/2023,0,01/01/2023
5314,Catherine,Gilbert,Signup,09/12/2023,01/12/2023,11/12/2023,12/01/2023,,,,,10000000000000000000,company963538483.com,Company963538483,Slovakia,Europe,,,,0,12/01/2023,,,,
5315,Gina,Combs,Signup,24/11/2023,01/11/2023,27/11/2023,11/01/2023,11/28/23,11/01/2023,12/01/2023,12/01/2023,673000000000000000,company4771450221.com,Company4771450221,Samoa,Oceania,opp8131465128,Professional Monthly,Closed Won,100,11/01/2023,0,11/01/2023,1,12/01/2023
5316,Laura,Stanley,Events,22/07/2023,01/07/2023,11/08/2023,08/01/2023,,,,,4750000000000000000,company2749850765.com,Company2749850765,Haiti,North America,,,,0,08/01/2023,,,,
5320,Jaclyn,Park,Request Demo,08/04/2023,01/04/2023,17/07/2023,07/01/2023,7/20/23,07/01/2023,09/03/2023,09/01/2023,14300000000000000000,company65818.com,Company65818,Latvia,Europe,opp2232118359,Business Monthly,Closed Won,500,07/01/2023,0,07/01/2023,2,09/01/2023
5324,Kelly,Pacheco,Signup,30/04/2023,01/04/2023,04/05/2023,05/01/2023,,,,,88000000000000000,company7372312255.com,Company7372312255,El Salvador,North America,,,,0,05/01/2023,,,,
5332,Donald,Kramer,Request Demo,27/10/2023,01/10/2023,13/11/2023,11/01/2023,11/16/23,11/01/2023,,,17400000000000000000,company2602769808.com,Company2602769808,Belarus,Europe,opp5504389398,Business Monthly,Closed Lost,500,11/01/2023,0,11/01/2023,,
5335,Stephanie,Davis,Request Demo,05/04/2023,01/04/2023,17/06/2023,06/01/2023,,,,,1370000000000000000,company774646284.com,Company774646284,Costa Rica,North America,,,,0,06/01/2023,,,,
5338,Jeff,Jackson,Signup,19/10/2023,01/10/2023,16/11/2023,11/01/2023,,,,,5740000000000000000,company9053416603.com,Company9053416603,Greece,Europe,,,,0,11/01/2023,,,,
5340,Arthur,Ray,Signup,16/06/2023,01/06/2023,21/06/2023,06/01/2023,,,,,4380000000000000000,company2889589649.com,Company2889589649,Grenada,North America,,,,0,06/01/2023,,,,
5341,Dustin,Mayo,Request Demo,01/07/2023,01/07/2023,02/07/2023,07/01/2023,,,,,8240000000000000000,company3752485891.com,Company3752485891,Barbados,North America,,,,0,07/01/2023,,,,
5345,Kristen,Banks,Signup,19/11/2023,01/11/2023,22/11/2023,11/01/2023,12/03/2023,12/01/2023,,,16200000000000000000,company9109511370.com,Company9109511370,Moldova,Europe,opp2193207172,Professional Monthly,Disqualified,100,11/01/2023,1,12/01/2023,,
5349,Samuel,Gibson,Signup,06/05/2023,01/05/2023,11/05/2023,05/01/2023,,,,,11900000000000000000,company9861705470.com,Company9861705470,CZ,Europe,,,,0,05/01/2023,,,,
5357,Jacqueline,Wilson,Signup,10/05/2023,01/05/2023,06/09/2023,09/01/2023,2/15/24,02/01/2024,03/01/2024,03/01/2024,4940000000000000000,company3029908589.com,Company3029908589,Latvia,Europe,opp2371644754,Enterprise Monthly,Closed Won,1000,09/01/2023,5,02/01/2024,1,03/01/2024
5364,Dana,Henderson,Signup,07/07/2023,01/07/2023,16/07/2023,07/01/2023,7/22/23,07/01/2023,9/22/23,09/01/2023,12000000000000000000,company42312732.com,Company42312732,Mexico,North America,opp2766589597,Business Monthly,Closed Won,500,07/01/2023,0,07/01/2023,2,09/01/2023
5365,Timothy,Silva,Events,07/08/2023,01/08/2023,12/08/2023,08/01/2023,09/06/2023,09/01/2023,09/12/2023,09/01/2023,16700000000000000000,company1220848629.com,Company1220848629,Benin,Africa,opp4064976699,Professional Monthly,Closed Lost,100,08/01/2023,1,09/01/2023,0,09/01/2023
5368,Brenda,Ballard,Signup,07/06/2023,01/06/2023,04/08/2023,08/01/2023,09/03/2023,09/01/2023,09/07/2023,09/01/2023,4410000000000000000,company6807384280.com,Company6807384280,Luxembourg,Europe,opp882498063,Free,Legal,0,08/01/2023,1,09/01/2023,0,09/01/2023
5370,Nicole,Richardson,Request Demo,09/12/2023,01/12/2023,10/12/2023,12/01/2023,02/07/2024,02/01/2024,,,14000000000000000000,company9804189453.com,Company9804189453,Haiti,North America,opp3164874406,Business Monthly,Legal,500,12/01/2023,2,02/01/2024,,
5373,Robert,Hall,Request Demo,11/11/2023,01/11/2023,16/11/2023,11/01/2023,,,,,373000000000000000,company3026261979.com,Company3026261979,Maldives,Asia,,,,0,11/01/2023,,,,
5380,Kathy,Smith,Request Demo,06/03/2023,01/03/2023,09/03/2023,03/01/2023,,,,,4700000000000000000,company5446168935.com,Company5446168935,US,North America,,,,0,03/01/2023,,,,
5382,Regina,Lindsey,Signup,03/03/2023,01/03/2023,04/03/2023,03/01/2023,,,,,8980000000000000000,company2015033669.com,Company2015033669,Cape Verde,Africa,,,,0,03/01/2023,,,,
5383,Justin,Williams,3rd Party Data,19/11/2023,01/11/2023,22/12/2023,12/01/2023,,,,,3110000000000000000,company9737025269.com,Company9737025269,Ecuador,South America,,,,0,12/01/2023,,,,
5389,Matthew,Lynn,Signup,19/02/2023,01/02/2023,20/02/2023,02/01/2023,,,,,15200000000000000000,company2074015640.com,Company2074015640,Vatican City,Europe,,,,0,02/01/2023,,,,
5394,Monique,Bowman,Signup,11/02/2023,01/02/2023,12/02/2023,02/01/2023,,,,,10700000000000000000,company1907430488.com,Company1907430488,Greece,Europe,,,,0,02/01/2023,,,,
5397,David,Ochoa,Signup,31/03/2023,01/03/2023,19/06/2023,06/01/2023,,,,,9400000000000000000,company1164360933.com,Company1164360933,Botswana,Africa,,,,0,06/01/2023,,,,
5398,Michael,Haney,Request Demo,08/09/2023,01/09/2023,09/09/2023,09/01/2023,,,,,11600000000000000000,company7820225934.com,Company7820225934,East Timor,Asia,,,,0,09/01/2023,,,,
5399,Nathan,Williams,Request Demo,21/02/2023,01/02/2023,26/02/2023,02/01/2023,,,,,5930000000000000000,company7508760793.com,Company7508760793,Denmark,Europe,,,,0,02/01/2023,,,,
5401,Cody,Flores,Signup,21/12/2023,01/12/2023,29/12/2023,12/01/2023,,,,,10500000000000000000,company173276445.com,Company173276445,Austria,Europe,,,,0,12/01/2023,,,,
5402,Matthew,Estrada,Request Demo,20/09/2023,01/09/2023,23/09/2023,09/01/2023,9/27/23,09/01/2023,10/06/2023,10/01/2023,8510000000000000000,company279851872.com,Company279851872,Montenegro,Europe,opp9039727005,Professional Monthly,Discovery,100,09/01/2023,0,09/01/2023,1,10/01/2023
5403,Tonya,Morton,Signup,04/05/2023,01/05/2023,28/06/2023,06/01/2023,,,,,5820000000000000000,company660079311.com,Company660079311,Belize,North America,,,,0,06/01/2023,,,,
5406,Erik,Thomas,Signup,05/11/2023,01/11/2023,09/11/2023,11/01/2023,,,,,12400000000000000000,company8016331642.com,Company8016331642,Saint Kitts and Nevis,North America,,,,0,11/01/2023,,,,
5411,Michael,Adams,Signup,02/01/2023,01/01/2023,05/01/2023,01/01/2023,02/03/2023,02/01/2023,03/01/2023,03/01/2023,11500000000000000000,company726172060.com,Company726172060,Romania,Europe,opp752374957,Free,Closed Won,0,01/01/2023,1,02/01/2023,1,03/01/2023
5412,David,Vazquez,Events,31/05/2023,01/05/2023,04/06/2023,06/01/2023,,,,,16800000000000000000,company4137457331.com,Company4137457331,Italy,Europe,,,,0,06/01/2023,,,,
5413,Anthony,Morse,Signup,09/03/2023,01/03/2023,20/04/2023,04/01/2023,,,,,11600000000000000000,company3859435202.com,Company3859435202,Spain,Europe,,,,0,04/01/2023,,,,
5420,Nathan,Fisher,Signup,20/02/2023,01/02/2023,08/04/2023,04/01/2023,04/09/2023,04/01/2023,,,3780000000000000000,company9233194402.com,Company9233194402,Belize,North America,opp8778386170,Professional Monthly,Contract Signed,100,04/01/2023,0,04/01/2023,,
5425,Ashley,Calhoun,Request Demo,13/04/2023,01/04/2023,15/04/2023,04/01/2023,4/25/23,04/01/2023,,,171000000000000000,company4858725973.com,Company4858725973,Nicaragua,North America,opp8693799522,Free,Contract Signed,0,04/01/2023,0,04/01/2023,,
5428,Stephen,Duran,Request Demo,15/03/2023,01/03/2023,16/03/2023,03/01/2023,3/21/23,03/01/2023,,,12200000000000000000,company3357520900.com,Company3357520900,Iceland,Europe,opp3498431682,Business Monthly,Disqualified,500,03/01/2023,0,03/01/2023,,
5429,Elizabeth,Smith,Signup,29/07/2023,01/07/2023,01/08/2023,08/01/2023,08/05/2023,08/01/2023,10/02/2023,10/01/2023,14500000000000000000,company4759251856.com,Company4759251856,Spain,Europe,opp2446876040,Business Monthly,Closed Won,500,08/01/2023,0,08/01/2023,2,10/01/2023
5430,Melissa,Moore,Request Demo,07/01/2023,01/01/2023,04/02/2023,02/01/2023,2/20/23,02/01/2023,4/28/23,04/01/2023,6730000000000000000,company5207252630.com,Company5207252630,Cuba,North America,opp6513839573,Free,Closed Won,0,02/01/2023,0,02/01/2023,2,04/01/2023
5431,Kathleen,Lee,Events,09/12/2023,01/12/2023,22/12/2023,12/01/2023,,,,,3640000000000000000,company9739699604.com,Company9739699604,Grenada,North America,,,,0,12/01/2023,,,,
5438,Brenda,Morales,3rd Party Data,12/10/2023,01/10/2023,25/10/2023,10/01/2023,10/28/23,10/01/2023,,,9630000000000000000,company468174791.com,Company468174791,Lesotho,Africa,opp778018319,Free,Contract Signed,0,10/01/2023,0,10/01/2023,,
5440,Brian,Watson,Signup,19/06/2023,01/06/2023,28/08/2023,08/01/2023,8/30/23,08/01/2023,,,4140000000000000000,company9554748045.com,Company9554748045,Bahamas,North America,opp8432785980,Free,Contract Signed,0,08/01/2023,0,08/01/2023,,
5448,James,Jackson,Signup,16/09/2023,01/09/2023,21/09/2023,09/01/2023,,,,,5990000000000000000,company2653299361.com,Company2653299361,El Salvador,North America,,,,0,09/01/2023,,,,
5452,Linda,Clark,Signup,28/03/2023,01/03/2023,01/04/2023,04/01/2023,,,,,4410000000000000000,company2095209469.com,Company2095209469,Germany,Europe,,,,0,04/01/2023,,,,
5464,Nichole,Pacheco,3rd Party Data,03/01/2023,01/01/2023,04/01/2023,01/01/2023,,,,,11800000000000000000,company4520971170.com,Company4520971170,France,Europe,,,,0,01/01/2023,,,,
5465,Theresa,Mahoney,Signup,20/10/2023,01/10/2023,13/12/2023,12/01/2023,01/06/2024,01/01/2024,01/12/2024,01/01/2024,4330000000000000000,company7053889456.com,Company7053889456,Hungary,Europe,opp602803037,Free,Disqualified,0,12/01/2023,1,01/01/2024,0,01/01/2024
5467,Melody,Kramer,Request Demo,07/01/2023,01/01/2023,08/01/2023,01/01/2023,1/26/23,01/01/2023,01/01/2023,01/01/2023,6610000000000000000,company9657420983.com,Company9657420983,Saint Lucia,North America,opp7532421624,Free,Closed Won,0,01/01/2023,0,01/01/2023,0,01/01/2023
5473,Tracey,Fry,Request Demo,18/07/2023,01/07/2023,21/07/2023,07/01/2023,,,,,14100000000000000000,company7713871815.com,Company7713871815,Vatican City,Europe,,,,0,07/01/2023,,,,
5474,Whitney,Berger,Signup,07/06/2023,01/06/2023,09/06/2023,06/01/2023,6/13/23,06/01/2023,,,10900000000000000000,company8360072103.com,Company8360072103,Nicaragua,North America,opp2533758226,Free,Legal,0,06/01/2023,0,06/01/2023,,
5476,Richard,Knight,Request Demo,18/02/2023,01/02/2023,22/02/2023,02/01/2023,,,,,18400000000000000000,company1387890072.com,Company1387890072,Finland,Europe,,,,0,02/01/2023,,,,
5477,Sarah,Carr,Request Demo,26/04/2023,01/04/2023,03/06/2023,06/01/2023,,,,,17400000000000000000,company1893801659.com,Company1893801659,Libya,Africa,,,,0,06/01/2023,,,,
5479,Samantha,Williams,Request Demo,26/12/2023,01/12/2023,27/12/2023,12/01/2023,,,,,13300000000000000000,company1750761751.com,Company1750761751,Jamaica,North America,,,,0,12/01/2023,,,,
